fecha;TempAi1;Bn;Gh;Dh;CelulaTop;CelulaMid;CelulaBot;TopCal;MidCal;BotCal;Presion;VVien1;DVien1;ElevSol1;OrientSol1;TempAi2;HumRel;Bn2;G41;Gn;Pirgeo;TempPirgeo;Auxil;VVien2;DVien2;Lluvia;Limpieza;ElevSol2;OrientSol2
2021/01/13 08:22;-10.34;0.072;-1.235;-3.98;-0.269;5.933;7.053;0.377;-0.067;-0.085;948.355;0.579;26.109;0;115.529;-10.338;93.132;0.491;-1.14;2.93;218.466;-10.328;-2.981;0.396;163.033;0.0;0.0;0;115.529
2021/01/13 08:23;-10.335;0.164;-0.96;-3.944;-0.264;5.93;7.053;0.371;-0.09;-0.051;948.354;0.546;21.972;0;115.686;-10.337;93.176;0.494;-1.031;2.591;218.457;-10.342;-1.447;0.419;155.729;0.0;0.0;0;115.686
2021/01/13 08:24;-10.309;0.116;-0.692;-4.037;-0.265;5.935;7.052;0.369;-0.087;-0.057;948.429;0.555;185.051;0;115.844;-10.336;93.324;0.587;-0.856;2.415;218.295;-10.36;-1.387;0.41;222.887;0.0;0.0;0;115.844
2021/01/13 08:25;-10.306;0.027;-0.423;-3.754;-0.27;5.938;7.052;0.492;-0.113;-0.085;948.522;0.493;344.57;0;116.002;-10.332;93.381;0.639;-0.717;1.814;218.124;-10.38;-0.81;0.421;288.792;0.0;0.0;0;116.002
2021/01/13 08:26;-10.253;0.006;-0.191;-3.276;-0.266;5.933;7.053;0.375;-0.072;-0.076;948.539;0.303;299.393;0;116.16;-10.313;93.37;0.702;-0.598;1.702;218.08;-10.395;-0.061;0.32;304.65;0.0;0.0;0;116.16
2021/01/13 08:27;-10.126;0.039;0.055;-3.438;-0.263;5.936;7.051;0.416;-0.129;-0.012;948.54;0.249;254.536;0;116.319;-10.235;93.65;0.768;-0.265;2.569;218.16;-10.406;-1.557;0.212;263.417;0.0;0.0;0;116.318
2021/01/13 08:28;-10.0;0.056;0.333;-3.178;-0.265;5.938;7.051;0.398;-0.059;-0.105;948.54;0.268;235.646;0;116.477;-10.127;94.067;0.742;0.156;2.948;218.278;-10.41;-2.123;0.137;238.864;0.0;0.0;0;116.477
2021/01/13 08:29;-9.909;0.023;0.582;-2.521;-0.269;5.936;7.052;0.492;-0.112;-0.093;948.54;0.28;233.427;0;116.635;-10.047;94.021;0.729;0.503;3.228;218.223;-10.406;-1.311;0.115;213.054;0.0;0.0;0;116.635
2021/01/13 08:30;-9.89;0.094;0.813;-2.497;-0.268;5.938;7.052;0.475;-0.132;-0.05;948.539;0.421;239.616;0;116.797;-10.009;93.451;0.723;0.984;4.091;218.089;-10.401;-2.386;0.192;208.682;0.0;0.0;0;116.794
2021/01/13 08:31;-9.943;0.305;1.089;-2.76;-0.259;5.94;7.05;0.455;-0.138;-0.031;948.539;0.462;248.987;0;116.957;-10.049;92.75;0.614;1.573;4.507;218.141;-10.401;-2.663;0.307;250.358;0.0;0.0;0;116.954
2021/01/13 08:32;-9.999;0.337;1.43;-2.264;-0.26;5.941;7.05;0.438;-0.139;-0.023;948.539;0.567;279.926;0;117.11;-10.126;92.452;0.612;2.067;5.297;218.249;-10.405;-4.392;0.445;279.708;0.0;0.0;0;117.113
2021/01/13 08:33;-10.05;0.327;1.867;-1.575;-0.267;5.942;7.051;0.37;-0.078;-0.064;948.539;0.667;311.709;0;117.27;-10.154;92.638;0.687;2.323;5.741;218.322;-10.409;-4.244;0.535;299.617;0.0;0.0;0;117.273
2021/01/13 08:34;-10.08;0.312;2.391;-0.818;-0.271;5.942;7.052;0.409;-0.129;-0.015;948.539;0.565;327.575;0;117.43;-10.155;92.799;0.757;2.483;4.942;218.534;-10.408;-1.738;0.475;302.234;0.0;0.0;0;117.433
2021/01/13 08:35;-10.094;0.273;2.906;-0.371;-0.268;5.941;7.052;0.472;-0.075;-0.131;948.54;0.448;173.516;0;117.59;-10.16;92.831;0.811;2.745;4.564;218.714;-10.405;-1.447;0.357;240.966;0.0;0.0;0;117.593
2021/01/13 08:36;-10.058;0.552;3.384;-0.327;-0.262;5.945;7.051;0.372;-0.085;-0.056;948.538;0.407;14.131;0;117.751;-10.159;92.999;0.795;3.114;5.098;218.831;-10.4;-1.879;0.371;160.973;0.0;0.0;0;117.754
2021/01/13 08:37;-9.987;0.789;3.824;0.753;-0.26;5.937;7.052;0.397;-0.132;-0.013;948.537;0.517;19.319;-0.391;117.912;-10.11;93.342;0.709;3.592;6.027;218.988;-10.388;-1.901;0.44;158.558;0.0;0.0;-0.348;117.914
2021/01/13 08:38;-9.975;0.777;4.362;2.053;-0.264;5.93;7.051;0.374;-0.106;-0.039;948.538;0.609;24.967;-0.114;118.073;-10.058;93.386;0.576;4.181;7.205;219.128;-10.372;-1.791;0.48;104.11;0.0;0.0;-0.122;118.075
2021/01/13 08:39;-10.003;0.881;4.978;2.164;-0.262;5.936;7.052;0.371;-0.095;-0.038;948.537;0.544;16.625;0.083;118.233;-10.076;93.018;0.719;4.625;7.32;219.363;-10.361;-2.01;0.483;85.568;0.0;0.0;0.081;118.236
2021/01/13 08:40;-9.993;0.962;5.568;1.626;-0.257;5.947;7.054;0.492;-0.101;-0.12;948.48;0.409;163.076;0.224;118.396;-10.083;92.929;0.87;5.05;7.418;219.496;-10.351;-2.448;0.383;222.636;0.0;0.0;0.226;118.398
2021/01/13 08:41;-9.95;0.717;6.085;2.577;-0.265;5.946;7.052;0.447;-0.137;-0.025;948.42;0.34;313.459;0.365;118.557;-10.039;93.181;0.802;5.466;8.105;219.436;-10.342;-2.825;0.292;290.72;0.0;0.0;0.367;118.56
2021/01/13 08:46;-9.909;0.14;8.512;5.442;-0.265;5.948;7.054;0.443;-0.138;-0.034;948.541;0.495;247.66;1.092;119.37;-10.023;93.145;0.844;8.16;11.063;219.517;-10.311;-3.439;0.397;236.425;0.0;0.0;1.094;119.372
2021/01/13 08:47;-9.962;0.628;9.099;6.272;-0.262;5.949;7.056;0.466;-0.072;-0.132;948.54;0.732;285.396;1.24;119.533;-10.075;93.148;0.844;8.762;10.452;219.423;-10.301;-1.052;0.572;271.025;0.0;0.0;1.243;119.536
2021/01/13 08:48;-9.964;1.389;9.818;6.965;-0.256;5.954;7.059;0.38;-0.065;-0.085;948.54;0.775;329.923;1.39;119.697;-10.077;93.772;0.795;9.427;10.745;219.375;-10.281;-0.482;0.664;288.1;0.0;0.0;1.392;119.7
2021/01/13 08:49;-9.893;1.759;10.632;8.313;-0.253;5.954;7.063;0.406;-0.127;-0.015;948.539;0.621;340.762;1.54;119.861;-10.036;94.606;0.746;10.186;12.167;219.586;-10.254;-1.396;0.511;257.892;0.0;0.0;1.543;119.864
