fecha;TempAi1;Bn;Gh;Dh;CelulaTop;CelulaMid;CelulaBot;TopCal;MidCal;BotCal;Presion;VVien1;DVien1;ElevSol1;OrientSol1;TempAi2;HumRel;Bn2;G41;Gn;Pirgeo;TemPirgeo;Auxil;VVien2;DVien2;Lluvia;Limpieza;ElevSol2;OrientSol2
2021/01/06 08:15;-5.04;0.0;-3.317;-4.417;-0.274;5.935;7.042;0.451;-0.138;-0.025;932.632;0.207;228.727;0;115.643;-5.055;91.897;0.337;-2.286;-0.045;220.711;-5.634;0.413;0.71;24.308;0.0;0.0;0;115.646
2021/01/06 08:16;-5.023;0.0;-3.465;-4.353;-0.274;5.934;7.042;0.378;-0.103;-0.028;932.632;0.226;124.046;0;115.798;-5.028;92.036;0.338;-2.291;0.218;220.873;-5.632;0.721;0.836;21.633;0.0;0.0;0;115.801
2021/01/06 08:17;-4.989;0.0;-3.517;-4.558;-0.275;5.936;7.042;0.37;-0.083;-0.047;932.633;0.374;17.825;0;115.954;-4.977;92.145;0.377;-2.431;-0.096;220.918;-5.614;2.441;0.936;24.0;0.0;0.0;0;115.957
2021/01/06 08:18;-4.93;0.022;-3.407;-4.437;-0.275;5.936;7.042;0.431;-0.132;-0.014;932.633;0.569;30.043;0;116.11;-4.842;92.112;0.381;-1.933;0.869;221.01;-5.586;0.554;0.88;26.283;0.0;0.0;0;116.113
2021/01/06 08:19;-4.881;0.071;-3.142;-3.94;-0.275;5.933;7.043;0.485;-0.128;-0.062;932.632;0.68;33.696;0;116.266;-4.747;91.55;0.377;-1.53;1.532;221.124;-5.565;-1.572;0.706;37.808;0.0;0.0;0;116.269
2021/01/06 08:20;-4.78;0.264;-2.777;-3.709;-0.274;5.933;7.043;0.424;-0.057;-0.125;932.632;0.76;38.833;0;116.422;-4.755;90.944;0.396;-1.334;1.888;221.172;-5.557;-1.079;0.608;53.483;0.0;0.0;0;116.425
2021/01/06 08:21;-4.612;0.577;-2.343;-3.452;-0.274;5.934;7.043;0.376;-0.064;-0.085;932.632;0.769;37.594;0;116.579;-4.797;90.717;0.419;-1.208;2.178;221.176;-5.553;-0.655;0.608;162.017;0.0;0.0;0;116.581
2021/01/06 08:22;-4.565;0.61;-1.878;-3.118;-0.276;5.936;7.043;0.371;-0.087;-0.046;932.632;0.704;39.694;0;116.735;-4.839;90.673;0.409;-1.216;1.415;221.075;-5.546;0.282;0.577;272.87;0.0;0.0;0;116.738
2021/01/06 08:23;-4.613;0.278;-1.494;-2.966;-0.276;5.936;7.042;0.494;-0.104;-0.098;932.631;0.638;40.407;0;116.892;-4.879;90.765;0.373;-0.704;2.935;220.926;-5.547;-2.81;0.55;185.661;0.0;0.0;0;116.895
2021/01/06 08:24;-4.65;0.03;-1.221;-2.937;-0.274;5.937;7.042;0.461;-0.139;-0.03;932.632;0.564;197.43;0;117.049;-4.887;91.169;0.407;-0.544;2.575;220.762;-5.55;-1.746;0.606;62.867;0.0;0.0;0;117.052
2021/01/06 08:25;-4.708;0.0;-0.996;-2.476;-0.275;5.937;7.043;0.496;-0.115;-0.082;932.632;0.49;347.287;0;117.207;-4.87;91.596;0.366;-0.47;2.172;220.656;-5.548;1.113;0.729;78.183;0.0;0.0;0;117.209
2021/01/06 08:26;-4.75;0.0;-0.803;-1.746;-0.275;5.934;7.044;0.445;-0.138;-0.018;932.632;0.554;342.288;0;117.365;-4.838;91.859;0.303;0.2;4.118;220.585;-5.536;-2.583;0.984;68.633;0.0;0.0;0;117.367
2021/01/06 08:27;-4.73;0.0;-0.6;-1.512;-0.278;5.935;7.044;0.394;-0.057;-0.106;932.633;0.639;175.238;0;117.522;-4.835;91.891;0.267;0.639;4.517;220.519;-5.518;-3.032;1.214;15.442;0.0;0.0;0;117.525
2021/01/06 08:28;-4.691;0.0;-0.38;-1.546;-0.276;5.936;7.043;0.491;-0.096;-0.114;932.633;0.745;4.197;0;117.68;-4.89;91.823;0.313;0.641;3.598;220.681;-5.488;-0.25;1.108;13.05;0.0;0.0;0;117.683
2021/01/06 08:29;-4.674;0.031;-0.124;-1.805;-0.268;5.937;7.042;0.495;-0.088;-0.12;932.632;0.984;8.013;0;117.838;-4.945;91.946;0.44;0.626;2.948;220.904;-5.461;0.955;0.903;22.342;0.0;0.0;0;117.841
2021/01/06 08:30;-4.717;0.117;0.236;-1.878;-0.267;5.94;7.041;0.487;-0.127;-0.072;932.633;1.095;13.357;0;117.997;-4.95;92.188;0.416;1.136;4.387;220.974;-5.435;-2.157;0.8;35.842;0.0;0.0;0;118.0
2021/01/06 08:31;-4.801;0.117;0.635;-1.339;-0.273;5.943;7.041;0.489;-0.121;-0.073;932.633;0.986;19.956;0;118.156;-4.871;92.491;0.416;1.923;5.679;221.09;-5.397;-4.66;0.722;43.625;0.0;0.0;0;118.159
2021/01/06 08:32;-4.854;0.032;0.998;-0.304;-0.282;5.944;7.042;0.428;-0.055;-0.124;932.633;0.869;29.444;0;118.318;-4.742;92.617;0.466;2.54;5.943;221.435;-5.36;-4.462;0.566;63.2;0.0;0.0;0;118.318
2021/01/06 08:33;-4.821;0.072;1.313;1.061;-0.282;5.935;7.044;0.415;-0.05;-0.109;932.632;0.855;42.684;0;118.476;-4.6;92.35;0.507;2.993;5.776;221.675;-5.31;-2.779;0.4;101.708;0.0;0.0;0;118.477
2021/01/06 08:34;-4.679;0.373;1.677;1.917;-0.28;5.929;7.046;0.383;-0.101;-0.02;932.632;0.813;53.483;0;118.636;-4.442;91.554;0.46;3.444;5.583;221.81;-5.253;-1.56;0.322;136.517;0.0;0.0;0;118.636
2021/01/06 08:35;-4.516;0.807;2.136;1.795;-0.283;5.935;7.044;0.381;-0.062;-0.064;932.633;0.599;75.191;0;118.796;-4.301;90.369;0.384;4.083;6.637;222.046;-5.212;-2.672;0.217;162.899;0.0;0.0;0;118.796
2021/01/06 08:36;-4.365;0.706;2.606;1.551;-0.277;5.938;7.042;0.454;-0.137;-0.062;932.663;0.363;117.574;0;118.956;-4.223;89.333;0.429;4.383;6.683;222.216;-5.185;-2.465;0.216;143.573;0.0;0.0;0;118.956
2021/01/06 08:37;-4.215;0.466;3.046;2.158;-0.27;5.932;7.043;0.484;-0.127;-0.083;932.763;0.253;128.986;0;119.116;-4.189;88.6;0.498;4.677;7.116;222.353;-5.153;-2.76;0.2;137.303;0.0;0.0;0;119.116
2021/01/06 08:38;-4.122;0.373;3.494;2.764;-0.267;5.931;7.046;0.38;-0.06;-0.093;932.831;0.137;125.017;-0.498;119.277;-4.17;88.028;0.498;4.954;7.443;222.366;-5.119;-2.04;0.276;139.97;0.0;0.0;0;119.277
2021/01/06 08:39;-4.101;0.107;3.952;3.201;-0.274;5.936;7.044;0.376;-0.061;-0.084;932.831;0.11;125.919;-0.244;119.438;-4.152;87.705;0.492;5.275;7.551;222.486;-5.076;-1.785;0.324;104.892;0.0;0.0;-0.238;119.438
2021/01/06 08:40;-4.098;0.003;4.341;3.132;-0.272;5.941;7.043;0.449;-0.056;-0.127;932.832;0.179;114.07;0.019;119.599;-4.135;87.568;0.468;5.812;8.464;222.68;-5.033;-2.568;0.241;74.067;0.0;0.0;-0.007;119.599
2021/01/06 08:41;-4.094;0.006;4.653;3.732;-0.271;5.938;7.044;0.493;-0.115;-0.088;932.833;0.217;107.148;0.156;119.76;-4.125;87.561;0.471;6.269;8.845;222.652;-5.004;-2.597;0.301;53.792;0.0;0.0;0.157;119.76
